id	file	line	kind	field	source	zh_cn	context
EDIT_06910	lib/edit/r_info.txt	22012	description	D	from a creature of an older world perhaps, bred by Sauron to be a winged		D: from a creature of an older world perhaps, bred by Sauron to be a winged
EDIT_06911	lib/edit/r_info.txt	22013	description	D	steed for his Ringwraiths.		D: steed for his Ringwraiths.
EDIT_06912	lib/edit/r_info.txt	22017	monster_name	N:name	Triceratops		N:1217:Triceratops
EDIT_06913	lib/edit/r_info.txt	22031	description	D	It has very long very sharp head horns and a bony frill around its head.		D:It has very long very sharp head horns and a bony frill around its head.
EDIT_06914	lib/edit/r_info.txt	22033	monster_name	N:name	Diplodocus		N:1218:Diplodocus
EDIT_06915	lib/edit/r_info.txt	22046	description	D	A long necked sauropod. It is very large.		D:A long necked sauropod. It is very large.
EDIT_06916	lib/edit/r_info.txt	22048	monster_name	N:name	Ankylosaur		N:1219:Ankylosaur
EDIT_06917	lib/edit/r_info.txt	22062	description	D	It is covered in armor plating and has a huge clubbed tail.		D:It is covered in armor plating and has a huge clubbed tail.
EDIT_06918	lib/edit/r_info.txt	22064	monster_name	N:name	Pteranodon		N:1220:Pteranodon
EDIT_06919	lib/edit/r_info.txt	22076	description	D	A great winged reptile in search of prey.		D:A great winged reptile in search of prey.
EDIT_06920	lib/edit/r_info.txt	22078	monster_name	N:name	Giant land sloth		N:1221:Giant land sloth
EDIT_06921	lib/edit/r_info.txt	22090	description	D	A lazy mammal tearing down obstacles with oversized claws rather than		D:A lazy mammal tearing down obstacles with oversized claws rather than
EDIT_06922	lib/edit/r_info.txt	22091	description	D	going around.		D:going around.
EDIT_06923	lib/edit/r_info.txt	22093	monster_name	N:name	Glyptodont		N:1222:Glyptodont
EDIT_06924	lib/edit/r_info.txt	22103	description	D	A giant armadillo-like creature shuffling along awkwardly beneath its		D:A giant armadillo-like creature shuffling along awkwardly beneath its
EDIT_06925	lib/edit/r_info.txt	22104	description	D	massive armoured shell.		D:massive armoured shell.
EDIT_06926	lib/edit/r_info.txt	22106	monster_name	N:name	Dimetrodon		N:1223:Dimetrodon
EDIT_06927	lib/edit/r_info.txt	22118	description	D	This ridiculous looking creature has a large sail-like fin extending down its back.		D:This ridiculous looking creature has a large sail-like fin extending down its back.
EDIT_06928	lib/edit/r_info.txt	22122	monster_name	N:name	Crow of Durthang		N:1224:Crow of Durthang
EDIT_06929	lib/edit/r_info.txt	22133	description	D	A crook-beaked bird with bedraggled black feathers.  It mocks you, and you		D:A crook-beaked bird with bedraggled black feathers.  It mocks you, and you
EDIT_06930	lib/edit/r_info.txt	22134	description	D	realise that its scorn can kill.		D:realise that its scorn can kill.
EDIT_06931	lib/edit/r_info.txt	22139	monster_name	N:name	Justshorn, Sorcerer-King of the Sheeple		N:1225:Justshorn, Sorcerer-King of the Sheeple
EDIT_06932	lib/edit/r_info.txt	22160	description	D	Rumored to be more than nine thousand years old and capable of turning		D:Rumored to be more than nine thousand years old and capable of turning
EDIT_06933	lib/edit/r_info.txt	22161	description	D	himself into a sheep, he looks a comic figure in his mismatched boots and		D: himself into a sheep, he looks a comic figure in his mismatched boots and
EDIT_06934	lib/edit/r_info.txt	22162	description	D	timeworn coat (not to mention his ridiculous name), yet he seems somehow		D: timeworn coat (not to mention his ridiculous name), yet he seems somehow
EDIT_06935	lib/edit/r_info.txt	22163	description	D	capable of defying the very laws of nature.		D: capable of defying the very laws of nature.
EDIT_06936	lib/edit/r_info.txt	22165	monster_name	N:name	Sheep		N:1226:Sheep
EDIT_06937	lib/edit/r_info.txt	22175	description	D	This creature is gentle and submissive.		D:This creature is gentle and submissive.
EDIT_06938	lib/edit/r_info.txt	22177	monster_name	N:name	Basement Cat		N:1227:Basement Cat
EDIT_06939	lib/edit/r_info.txt	22194	description	D	Basement Cat is watching you die.		D:Basement Cat is watching you die.
EDIT_06940	lib/edit/r_info.txt	22196	monster_name	N:name	Beer elemental		N:1228:Beer elemental
EDIT_06941	lib/edit/r_info.txt	22212	description	D	A frothing mass of ale set in motion by mysterious forces.		D:A frothing mass of ale set in motion by mysterious forces.
EDIT_06942	lib/edit/r_info.txt	22214	monster_name	N:name	Zoopi, the Cube King		N:1229:Zoopi, the Cube King
EDIT_06943	lib/edit/r_info.txt	22232	description	D	A gelatin king from the third dimension.		D:A gelatin king from the third dimension.
EDIT_06944	lib/edit/r_info.txt	22234	monster_name	N:name	Festivus, the Teenage Offscreen Ninja Drolem		N:1230:Festivus, the Teenage Offscreen Ninja Drolem
EDIT_06945	lib/edit/r_info.txt	22254	description	D	The stealthiest and most intelligent of all constructed dragons, it attacks		D:The stealthiest and most intelligent of all constructed dragons, it attacks
EDIT_06946	lib/edit/r_info.txt	22255	description	D	you from just beyond sight. You think you glimpse it; but as you look		D: you from just beyond sight. You think you glimpse it; but as you look
EDIT_06947	lib/edit/r_info.txt	22256	description	D	closer, it's not there.		D: closer, it's not there.
EDIT_06948	lib/edit/r_info.txt	22258	monster_name	N:name	Implorington III		N:1231:Implorington III
EDIT_06949	lib/edit/r_info.txt	22274	description	D	Some men hunt for sport, others hunt for food; the only thing he's		D:Some men hunt for sport, others hunt for food; the only thing he's
EDIT_06950	lib/edit/r_info.txt	22275	description	D	hunting for is a backpack full of loot.		D: hunting for is a backpack full of loot.
EDIT_06951	lib/edit/r_info.txt	22277	monster_name	N:name	Lorgan, Chief of the Easterlings		N:1232:Lorgan, Chief of the Easterlings
EDIT_06952	lib/edit/r_info.txt	22293	description	D	A mighty warrior from the east, Lorgan hates everything that he cannot		D:A mighty warrior from the east, Lorgan hates everything that he cannot
EDIT_06953	lib/edit/r_info.txt	22294	description	D	control.		D: control.
EDIT_06954	lib/edit/r_info.txt	22296	monster_name	N:name	Muru-Siloch, the Spinning Abomination		N:1233:Muru-Siloch, the Spinning Abomination
EDIT_06955	lib/edit/r_info.txt	22315	description	D	Created by an evil sorcerer who let it spin out of his control, this roaring		D:Created by an evil sorcerer who let it spin out of his control, this roaring
EDIT_06956	lib/edit/r_info.txt	22316	description	D	cyclone leaves a trail of complete destruction in its wake, turning solid		D: cyclone leaves a trail of complete destruction in its wake, turning solid
EDIT_06957	lib/edit/r_info.txt	22317	description	D	rock walls into razor-sharp fragments that it slings out with deadly force		D: rock walls into razor-sharp fragments that it slings out with deadly force
EDIT_06958	lib/edit/r_info.txt	22318	description	D	at anyone or anything foolish enough to approach.		D: at anyone or anything foolish enough to approach.
EDIT_06959	lib/edit/r_info.txt	22320	monster_name	N:name	Xylibbogaz, the Disembodied Mouth		N:1234:Xylibbogaz, the Disembodied Mouth
EDIT_06960	lib/edit/r_info.txt	22337	description	D	All you see is an evil grin... and then even that vanishes.		D:All you see is an evil grin... and then even that vanishes.
EDIT_06961	lib/edit/r_info.txt	22339	monster_name	N:name	Cockatrice		N:1235:Cockatrice
EDIT_06962	lib/edit/r_info.txt	22354	description	D	A small draconian creature with a rooster's head; its gaze brings death,		D:A small draconian creature with a rooster's head; its gaze brings death,
EDIT_06963	lib/edit/r_info.txt	22355	description	D	and its touch brings poverty.		D: and its touch brings poverty.
EDIT_06964	lib/edit/r_info.txt	22357	monster_name	N:name	Moe, the Cyclops		N:1236:Moe, the Cyclops
EDIT_06965	lib/edit/r_info.txt	22373	description	D	A son of the sea-god Poseidon, driven half-mad by the loss of his daughter;		D:A son of the sea-god Poseidon, driven half-mad by the loss of his daughter;
EDIT_06966	lib/edit/r_info.txt	22374	description	D	he now roams the dungeons alone, seeking bloody revenge on the killers		D: he now roams the dungeons alone, seeking bloody revenge on the killers
EDIT_06967	lib/edit/r_info.txt	22375	description	D	responsible. Master of both fire and water, he still moves with surprising		D: responsible. Master of both fire and water, he still moves with surprising
EDIT_06968	lib/edit/r_info.txt	22376	description	D	speed.		D: speed.
EDIT_06969	lib/edit/r_info.txt	22378	monster_name	N:name	Ice weasel		N:1237:Ice weasel
EDIT_06970	lib/edit/r_info.txt	22393	description	D	A pale blue-and-white mustelid that could easily pass for an ice sculpture		D:A pale blue-and-white mustelid that could easily pass for an ice sculpture
EDIT_06971	lib/edit/r_info.txt	22394	description	D	if it stood still, it looks too harmless and innocent to be dangerous -		D: if it stood still, it looks too harmless and innocent to be dangerous -
EDIT_06972	lib/edit/r_info.txt	22395	description	D	until you catch the cold glint in its eyes.		D: until you catch the cold glint in its eyes.
EDIT_06973	lib/edit/r_info.txt	22397	monster_name	N:name	Scrupiox, the Nightcrawler		N:1238:Scrupiox, the Nightcrawler
EDIT_06974	lib/edit/r_info.txt	22416	description	D	The stench of acid overloads your senses as you look at this gigantic		D:The stench of acid overloads your senses as you look at this gigantic
EDIT_06975	lib/edit/r_info.txt	22417	description	D	steely-black worm. You recoil as you register its power and evil		D: steely-black worm. You recoil as you register its power and evil
EDIT_06976	lib/edit/r_info.txt	22418	description	D	cunning; you have never met its equal, and have absolutely no wish to.		D: cunning; you have never met its equal, and have absolutely no wish to.
EDIT_06977	lib/edit/r_info.txt	22420	monster_name	N:name	The Ancient Roc of Okeldad		N:1239:The Ancient Roc of Okeldad
EDIT_06978	lib/edit/r_info.txt	22436	description	D	You have heard of this enormous brown bird from the legends of Okeldad, but		D:You have heard of this enormous brown bird from the legends of Okeldad, but
EDIT_06979	lib/edit/r_info.txt	22437	description	D	its sheer size and strength still leave you agape. You have never seen		D: its sheer size and strength still leave you agape. You have never seen
EDIT_06980	lib/edit/r_info.txt	22438	description	D	another like it, and presume it must be the last of its species.		D: another like it, and presume it must be the last of its species.
EDIT_06981	lib/edit/r_info.txt	22440	monster_name	N:name	Nidaros the Clairvoyant		N:1240:Nidaros the Clairvoyant
EDIT_06982	lib/edit/r_info.txt	22455	description	D	Playing with the supernatural has twisted this old diviner's mind; you		D:Playing with the supernatural has twisted this old diviner's mind; you
EDIT_06983	lib/edit/r_info.txt	22456	description	D	aren't sure if he's just foretelling the coming of evil or actively		D: aren't sure if he's just foretelling the coming of evil or actively
EDIT_06984	lib/edit/r_info.txt	22457	description	D	working to bring it about.		D: working to bring it about.
EDIT_06985	lib/edit/r_info.txt	22459	monster_name	N:name	Duck		N:1241:Duck
EDIT_06986	lib/edit/r_info.txt	22471	description	D	A legendary waterfowl, remembered in countless stories.		D:A legendary waterfowl, remembered in countless stories.
EDIT_06987	lib/edit/r_info.txt	22475	monster_name	N:name	Anubis, Keeper of the Balance		N:1242:Anubis, Keeper of the Balance
EDIT_06988	lib/edit/r_info.txt	22493	description	D	The jackal headed god that weighs the hearts of the dead against the		D:The jackal headed god that weighs the hearts of the dead against the
EDIT_06989	lib/edit/r_info.txt	22494	description	D	feather of Ma'at, the goddess of truth. Those that are lighter are		D:feather of Ma'at, the goddess of truth. Those that are lighter are
EDIT_06990	lib/edit/r_info.txt	22495	description	D	guided to Osiris, those that are not are devoured by Ammit.		D:guided to Osiris, those that are not are devoured by Ammit.
EDIT_06991	lib/edit/r_info.txt	22497	monster_name	N:name	Ammit, the Devourer		N:1243:Ammit, the Devourer
EDIT_06992	lib/edit/r_info.txt	22515	description	D	Ammit annihilates the souls deemed unworthy to enter Sekhet-Aaru. She		D:Ammit annihilates the souls deemed unworthy to enter Sekhet-Aaru. She
EDIT_06993	lib/edit/r_info.txt	22516	description	D	watches Anubis weigh the hearts of the dead in the Hall of Two Truths.		D:watches Anubis weigh the hearts of the dead in the Hall of Two Truths.
EDIT_06994	lib/edit/r_info.txt	22518	monster_name	N:name	Horus, the Ancient		N:1244:Horus, the Ancient
EDIT_06995	lib/edit/r_info.txt	22536	monster_name	N:name	Apophis, the Primordial Chaos		N:1245:Apophis, the Primordial Chaos
EDIT_06996	lib/edit/r_info.txt	22556	description	D	Existing from the beginning of time and before creation, Apophis the		D:Existing from the beginning of time and before creation, Apophis the
EDIT_06997	lib/edit/r_info.txt	22557	description	D	serpent god embodies chaos and darkness.		D:serpent god embodies chaos and darkness.
EDIT_06998	lib/edit/r_info.txt	22559	monster_name	N:name	Thoth, the Voice of Ra		N:1246:Thoth, the Voice of Ra
EDIT_06999	lib/edit/r_info.txt	22574	description	D	The wisest of Egyptian gods and creator of writing and language, he		D:The wisest of Egyptian gods and creator of writing and language, he
EDIT_07000	lib/edit/r_info.txt	22575	description	D	fights with cunning and patience.		D:fights with cunning and patience.
EDIT_07001	lib/edit/r_info.txt	22577	monster_name	N:name	Sekhmet the Mistress of Fury		N:1247:Sekhmet the Mistress of Fury
EDIT_07002	lib/edit/r_info.txt	22594	description	D	A terrible god of violence and wrath, Sekhmet destroys all in her path.		D:A terrible god of violence and wrath, Sekhmet destroys all in her path.
